t,Dp0,Dp1,Dp2,Dp3,Dp4,Dp5,Dp6,Dp7,Dp8,Dp9,Dp10
2019-11-24T12:30:00.0,28.2278844128454,11.440464381386258,1.5533348016759472,0.36879815779924663,0.35219935490170007,0.07927159764170995,0.030926516347764627,0.019322165150397898,0.01716853554129775,0.016082585202680282,0.010779640993338443
2019-11-24T13:00:00.0,31.472440850347446,13.147841012529591,1.664387150839014,0.3912139493340468,0.36032248129739386,0.08829024716441723,0.02726248050184882,0.018033330181843204,0.012002109938098979,0.014106559805402243,0.010923267684244582
2019-11-24T13:30:00.0,32.12411545766401,13.265848647408834,1.7544258141560851,0.4221075159103357,0.35407665042717656,0.09979512448309971,0.03273283094649953,0.02058636792945647,0.01466150393770176,0.013668888510169877,0.00757947827111008
2019-11-24T14:00:00.0,33.62334674526829,13.98014793026993,1.90066622193496,0.42881568837641465,0.40837233567313763,0.11158917036198147,0.04309734072330883,0.03191060046843259,0.010891082286622628,0.016262116346972916,0.008799746255184272
2019-11-24T14:30:00.0,36.194306987812475,15.077003252340027,2.072103771815608,0.47742753799081866,0.44737911968552246,0.12120800058731705,0.05069458059631022,0.028042280549909704,0.006736309387397544,0.014149619299615281,0.008209436508940756
2019-11-24T15:00:00.0,38.34819125811802,16.687728911548685,2.34729068351624,0.5647696388376265,0.553095232314455,0.1577689761172991,0.05724459366124437,0.03654584483818012,0.012249931350231714,0.01669807697182106,0.0069166243466284374
2019-11-24T15:30:00.0,43.267670030179524,18.801865391756834,2.7546389128894266,0.6747011786250524,0.6492927022412387,0.18008449736808435,0.07183124684565995,0.03795414869055701,0.020310583332355272,0.016965013790156778,0.011303320528495794
2019-11-24T16:00:00.0,51.2779158831852,22.519055709131724,3.436667657064126,0.8643036560110466,0.7822368248118582,0.24046783186776466,0.08416660011981002,0.037317985834317856,0.018994330987766646,0.016682655397404836,0.015257771565597784
2019-11-24T16:30:00.0,62.48011877549754,27.704796094786335,4.219608254581905,1.0374436668270215,0.9676521827545626,0.28981422229219644,0.10353767682314692,0.051818304945907945,0.02391072376247421,0.025968143656543315,0.010406978704524396
2019-11-24T17:00:00.0,72.89642242521094,32.845183970267506,4.947861553704208,1.2561119969551338,1.1428547574515413,0.3165763525606325,0.10440797093698403,0.055978237312056624,0.030650183773737683,0.019741914857250888,0.00910797759184378
2019-11-24T17:30:00.0,90.16910693119465,40.65987499848643,5.923517872938291,1.4303968882637264,1.1889605571524036,0.32560759303541637,0.11823471389919703,0.0610339460882678,0.030544825376737406,0.023507214938705164,0.01427617660907888
2019-11-24T18:00:00.0,110.85418314057473,50.857321160663496,7.286816997645538,1.645424107717749,1.358979999645933,0.3418513863920831,0.13755595962923492,0.08208719261443119,0.04193911263501621,0.03665130944048025,0.027364065244912722
2019-11-24T18:30:00.0,128.73165504829507,60.08114882070043,8.344520306083778,1.743506172096281,1.4573157989577654,0.377849179054153,0.14143672978989144,0.08361656525292215,0.04172657563851692,0.03558065155366793,0.020637395776033435
2019-11-24T19:00:00.0,161.4452996598489,76.66209443870787,10.511483048736153,2.1012173376961356,1.685580715306909,0.39339860667094795,0.15105933851125364,0.06566430509696403,0.03126291353443748,0.03655023344501552,0.01967604341709092
2019-11-24T19:30:00.0,207.33131998929713,101.48516853008363,13.648975097383097,2.5768170858861517,1.957525704227264,0.457542656528606,0.1674673786166495,0.08601391006737394,0.04823625167868494,0.04361617787464207,0.030854574178011494
2019-11-24T20:00:00.0,278.5147128443433,130.55056751498222,17.15553079308329,3.43741687470387,2.6912087702314444,0.6156655603651988,0.2041221875253656,0.1054443647876447,0.05269353443739042,0.028248564823653913,0.020864458342848103
2019-11-24T20:30:00.0,307.6693054383381,148.2206765438957,20.356878262505152,4.096458255771271,2.9212740900686827,0.5960707265539923,0.20579574657681077,0.100142254741795,0.06477976304651999,0.05603937885554173,0.029918403890009666
2019-11-24T21:00:00.0,418.60889199553696,202.9471300556529,28.52790723124404,5.592573177537921,3.8592488362123856,0.7174312244072528,0.24726792586418495,0.12020665869161948,0.06524115644133684,0.059895043568723015,0.02967750562881886
2019-11-24T21:30:00.0,403.63106059267784,193.1978364685169,26.72161820655392,5.375603651375518,3.7260310815025774,0.7133481649627001,0.24401383073989802,0.11558490156400136,0.06471545595478312,0.05649001226857005,0.02856691138996147
2019-11-24T22:00:00.0,417.07669438845926,202.39494696151652,28.89591542347573,6.056799792071136,4.375985746546712,0.8757500231817892,0.27595523346272594,0.13238114249438962,0.07104817439831497,0.05429687157759887,0.03280053888090588
2019-11-24T22:30:00.0,452.14155360738897,225.5415007925796,33.216988600770925,7.636326326802305,6.219001747106897,1.3121058790016882,0.41407544122672185,0.19944263773895052,0.08404760794439838,0.049504460768135326,0.027117533234367237
2019-11-24T23:00:00.0,448.5370158101972,217.68965848028512,32.37793419220868,7.085457995565832,5.158677763387329,1.0515740623073575,0.32639169562176434,0.1740348373977063,0.07984947618965553,0.07206688687598878,0.039120482375910495
2019-11-24T23:30:00.0,476.02100281864625,248.46874598624854,40.76766998920519,10.563939452711779,9.219907032185768,2.0589074691927878,0.6278150722467986,0.2697480736482862,0.10103085960279501,0.052003471253573665,0.026564583128675646
2019-11-25T00:00:00.0,461.9686446417464,238.88349780751068,38.96043738623968,9.852730857389998,8.309106843294677,1.8162998791727873,0.5926252858823942,0.23607201841444583,0.09446687091926631,0.06315689498261105,0.023431628628183983
2019-11-25T00:30:00.0,490.0515628416231,243.9007821625318,38.075304660569216,8.995289845765955,7.094117754826762,1.422709841904645,0.4159152125300464,0.1969896700636493,0.06082992015398335,0.07877175441387357,0.02735011668264204
