t,Dp1,Dp2,Dp3,Dp4,Dp5,Dp6,Dp7,Dp8,Dp9,Dp10,Dp11,Dp12,Dp13,Dp14,Dp15,Dp16,Dp17,Dp18,Dp19,Dp20,Dp21,Dp22,Dp23,Dp24,Dp25,Dp26,Dp27,Dp28,Dp29,Dp30,Dp31,Dp32,Dp33,Dp34,Dp35,Dp36,Dp37,Dp38,Dp39,Dp40,Dp41,Dp42,Dp43,Dp44,Dp45,Dp46,Dp47,Dp48,Dp49,Dp50,Dp51,Dp52,Dp53,Dp54,Dp55,Dp56,Dp57,Dp58,Dp59,Dp60,Dp61,Dp62,Dp63,Dp64,Dp65,Dp66,Dp67,Dp68,Dp69,Dp70,Dp71,Dp72,Dp73,Dp74,Dp75,Dp76,Dp77,Dp78,Dp79,Dp80,Dp81
,44.186418811576566,42.85673589466121,41.56941904938925,40.322973960203804,39.1159678401139,37.94702637704195,36.81483086043271,35.71811547600449,34.65566475741203,33.626311184409126,32.62893291785593,31.66245166261416,30.725830650017443,29.818072732199994,28.938218581116914,28.08534498559654,27.258563240236107,26.457017620385304,25.679883937863885,24.9263681724312,24.195705174368797,23.48715743385509,22.80001391310667,22.13358893753142,21.48722114239444,20.8602724717286,20.252127226441722,19.66219115877198,19.08989061043054,18.534671691944656,17.99599950087446,17.47335737672754,16.96624619053345,16.474183667170507,15.996703738656953,15.533355926731321,15.083704753149185,14.647329176223291,14.223822052222191,13.812789620326807,13.413851009925265,13.02663776909631,12.650793413202303,12.285972992575845,11.931842678343543,11.588079365486584,11.254370292288913,10.930412675373878,10.615913359574277,10.310588481924377,10.014163149102025,9.726371127685995,9.446954546629408,9.175663611382413,8.912256329128166,8.656498244625109,8.408162186175728,8.167028021267367,7.932882421454315,7.705518636073619,7.484736274407292,7.270341095923878,7.0621448082518,6.859964872552954,6.663624315982604,6.472951550938008,6.287780200810906,6.107948931974855,5.933301291750478,5.763685552104317,5.598954558848889,5.438965586122014,5.28358019593472,5.132664102586203,4.986087041754161,4.843722644077221,4.705448313055048,4.571145107099516,4.4406976255776955,4.313993898695389,4.1909252810764706
2019-11-24T00:30:00.0,1599.5038638304932,1611.5733645555076,1528.4380965510038,1354.6297441585964,1472.8828733623027,1388.1650299658274,1210.00883657355,1355.2342369135868,1379.825381015455,1253.0672931238594,1125.2044017056517,1255.4943603036334,1155.2187102792193,1101.4758168233086,1157.3596546901847,1043.5868025669363,905.0856105575127,900.2762293884404,837.5004123645322,843.4561373521443,806.2215558535743,671.9755016673863,698.123197687621,607.5471097989824,572.1850379242652,515.8978031956713,492.9294493348442,465.96622859018555,538.9728169006246,469.63937251177646,419.43277368593397,424.76640592244087,454.7954991504738,467.17619820783324,386.16097000413725,377.63912135206596,306.4800491094891,250.00170081865954,327.6569823661427,244.96313357563292,275.44763113978814,273.75435146954993,182.04529820105847,256.7136752082977,219.67842548806846,191.14454314146104,223.79201278714504,176.14141457229834,188.30678282756344,119.28860191791499,176.92814303316678,172.52440891512182,139.363176950682,187.6417206550258,133.93536322571347,109.5180886209165,113.61847826216724,82.58603949522845,82.17807070024492,78.12573507270045,71.18219361336976,78.08768284991552,98.24802931519335,80.14283655641704,98.89123753329278,66.71105426306681,112.31079702718554,24.55963762626268,47.764672170887415,27.060554221133806,50.99579802871251,0.0,27.686719163874674,0.0,0.0,60.846322531819176,0.0,0.0,0.0,0.0,20.639988775673928
2019-11-24T01:00:00.0,1452.724096262774,1340.677043913534,1327.876573037697,1262.4240771477853,1194.622460123956,1256.0680140367344,1160.683165356124,1046.0711184734764,1083.7077617179768,1027.2587267630693,992.3871884883226,865.7176041149826,941.2666960768952,827.0606355065415,823.7685529353125,743.8635033037531,752.2859829460738,734.0149401549108,629.1162056608243,500.50553037445104,515.1219003604211,515.7519622580453,422.9824223039575,366.9583180232162,417.58204381131804,408.3026752244107,332.1733038452037,326.2180544931596,306.2154426190937,288.7682814360524,177.791398350911,241.2520293103384,237.97434822954096,200.47975843586693,207.9072176730164,221.3239398880039,241.51335790218786,169.46240298079593,133.28392182710445,125.62676230496643,219.4459574212719,147.7884024317424,217.88417433844307,88.4588758791725,141.9958327804294,117.45498481015098,135.8595430724079,79.19226701567486,107.61257542344478,66.51367306728642,95.44296932573458,131.50483221069223,109.53550668601576,103.69572176435199,63.56177561900739,43.09389079320631,80.70667187734612,63.45397386084007,53.11348172443788,33.246437612184195,21.17049641003326,59.94053393647613,22.338150626112263,37.04525044994558,26.201578885045116,25.663296288452138,51.67010997306072,46.103760725131096,28.55088388217811,29.238550666975975,30.71224450467093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.960737051420542
2019-11-24T01:30:00.0,1387.89256577124,1250.0184188499265,1220.3955542140156,1141.8519606461773,1124.458851219034,1060.2326494689637,1038.0901727606415,1028.4828299280125,996.7168279461616,869.7742410869429,747.8528918021163,748.900539596928,690.6722379801059,689.2574573170612,720.9501789829093,580.8790224899964,555.3664139811449,501.78077337254814,481.4318427185544,542.7328196727557,478.81653310103275,459.7501083877789,412.7920447792089,322.2904067825486,321.8717472501304,351.1059149984343,274.55600862949393,217.7450487593092,268.6308615029728,259.46587453669406,211.31753422866842,198.15449986853892,205.9133931628828,203.88103303931382,220.50739506457202,173.58956812480946,141.04542112467627,65.48041365879929,95.16283737053041,85.40673023951119,119.91870016252585,171.97501985318308,151.49702622608672,104.02813965860355,131.53298133204066,71.68836039158694,39.66949835798168,81.91137697857917,34.32431862674066,58.48532629496566,60.824152570396876,93.83682345450448,84.04562100689132,68.01876415676767,44.09358811675573,59.281426149709986,46.01453611832204,18.400745819151123,48.4433065788817,51.224651213574674,75.36162768804205,36.64325967124297,0.0,39.81478635383831,40.38122983678949,0.09307181007508723,22.03374856238885,25.02533485033295,0.0,0.0,0.0,0.0,26.221511702762253,0.0,0.0,0.0,0.0,0.06841939767985607,0.0,0.0,8.073293541784128
2019-11-24T02:00:00.0,1345.2262084048523,1312.1998452721343,1146.0284330701843,1159.700160485755,1190.109902450044,1195.1380252727004,1122.4914152053532,1129.0114305712127,1090.7845892298458,967.4635888391824,973.1834243229744,876.3245289489225,814.4136762190893,782.1944361406281,766.2133194064336,725.9040414348032,742.6554277088625,728.6574622898511,683.4097125752063,534.7560104478212,531.55840949576,537.524234607301,515.8900954515024,397.39255028975697,432.5178435081558,323.6618856412089,417.3477366852585,303.8107170835683,281.75872031746076,329.4051857262666,253.08771321205288,281.68344202318474,294.5848136630232,252.73723481231147,289.3444190531843,193.43196612642276,192.58053738465813,203.0173321462623,171.9806307349777,162.8723797833059,133.08136300052922,136.79195144695666,181.902533411126,156.20159791983676,189.05607846113358,156.17039601697843,177.4845361740746,166.27970002851308,80.49909467435842,95.37964078637977,150.0433789277328,130.3540083558221,67.37960564276088,61.10412740401907,58.20180696167299,76.04978029444057,59.180312837008465,52.416564659043246,99.91610763130083,104.76666701276363,142.83597248536836,150.71478191960892,99.34433450966766,23.228598755263516,83.37335922698368,69.21502142862994,0.0,54.38724935851098,95.35691380691783,45.75119399605897,51.66720851725389,103.3486148601654,0.0,91.33445736460712,118.15847390165752,123.85668152476184,38.333198135986834,0.0,0.0,51.002108844922375,183.92751048435073
2019-11-24T02:30:00.0,1222.7880660154626,1140.325710988659,1141.6587758189205,1025.0655238068457,948.8511421298292,991.0407519745762,944.2472292767866,835.1668859766673,787.7030553292045,778.2070106998192,648.7733919723642,705.9693658044638,637.5731132378608,487.884387676277,505.73167745632867,544.4697872194183,443.67275976340284,502.3680447137844,449.67488788005744,433.27021319104654,426.58319924453025,338.23696687669667,299.22132398614633,398.8565754946873,323.3692086215976,305.5626982836235,243.54818103608568,270.51054078334903,237.9291958161118,186.4596618991985,236.83998719594283,132.7749896682062,156.6358112020383,156.11788668827694,124.97434040301528,177.80894858297503,84.31571865385844,156.2327340397196,80.71358257654582,99.90577628765325,87.64257103699316,71.52623796648089,94.51232188166195,69.60363012346428,72.26981476805099,54.465003114394406,76.46236934832868,56.636843758473354,70.05499021454264,76.22470016629407,66.61850792913947,79.62902404282931,110.32409173907082,71.06936415262483,47.04368154117325,15.96454949308683,46.69307544018447,67.07223744823769,33.784592698663644,33.75961078770984,37.25024564986448,19.784994920714507,0.0,0.0,22.77582679967579,64.18986470605297,43.44223979827696,25.49406947807236,46.910154915237314,0.0,0.0,0.0,0.0,29.121073084102047,32.24690058880798,0.0,0.0,0.0,38.476253271382035,0.0,57.41876535554039
2019-11-24T03:00:00.0,916.5978591259316,806.157657482184,800.8808510954576,711.7177093334872,555.9987727885242,597.1856007108706,584.4227497188923,618.95718913629,624.8070041214983,551.1472679960987,496.05155070975576,410.1114840088365,414.0035273969625,457.5677881907787,336.40558667357544,368.1659416751612,299.83978056473524,299.03383309634216,279.2568137195516,258.0501419585038,181.21517131791182,198.46779218135126,224.54124161788218,212.69292167377685,129.29451169664267,156.7570303552378,149.34182078024708,99.53151012953226,172.09887479668518,147.9198876249736,157.44214593288314,131.4946430245408,105.81449320429354,100.7362563505286,90.0192425092882,87.63582979109174,51.180937615266764,74.82199138082397,94.4017210612955,55.796442524094374,61.98248913771544,12.63928775321671,52.589194600689105,27.985688991402135,50.66792555824601,40.70963798083168,44.93522117219389,57.078307715578376,48.24881636088356,26.299471950207053,13.59426251246465,24.884935713711844,14.923416810257988,13.40869142444196,16.45143356193866,0.0,16.304830535972037,32.84286778864228,0.20485945786165102,0.0,20.2928714602238,0.0,21.095836855289328,0.0,0.003821707540135456,43.27051460677672,0.0,0.0,0.0,0.0,0.0,52.223291983772846,0.0,0.13723168975523212,0.0,0.0,0.0,0.0,0.0,0.0,7.7470910782071005
2019-11-24T03:30:00.0,847.9064189094386,848.881499655734,704.9399702380987,609.9613518966113,601.102258694866,570.1524919265677,539.879406880488,480.8447961213141,434.36555974923226,418.9114428823659,382.16679239769934,360.0122145110092,321.0630932854509,291.4611129209896,284.98180719179044,248.05148245159097,160.403470741019,184.27796795769777,204.4940152017856,160.5852324322978,136.30946912556675,146.33656928995603,153.87658663997024,119.27318852314322,126.65452965134625,89.70345988851354,87.74502244817167,74.21319048365686,101.71821987208558,137.3009763071446,71.8177686273301,84.49823188489533,91.90052072598318,13.43829212881315,55.06845931092913,75.42492203845902,75.33615430793695,7.861415668749941,24.416912829098692,47.69623362193738,57.47473478900869,35.81082961894479,50.44788199977087,58.32810728266801,36.619560856728086,30.822599634948897,31.70550327477796,19.658560553108988,60.209191301280605,39.1267256827765,51.48725136214122,26.786595454367077,17.025662763815824,25.579852655761183,28.954627338711994,44.267797799994554,18.184383481023534,0.0,53.0696711016094,0.0,19.41611127392236,20.10856197376106,61.20798086168786,0.0,0.0,24.685740498164627,42.77245333284585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.227669943577283
2019-11-24T04:00:00.0,897.9522676294957,785.6144858011737,679.6687508993986,659.8346766470288,638.0814639569877,621.0511183677329,467.46424698377564,378.79861482881194,323.8618719271233,252.36059950094747,351.1931991721387,298.2388396662849,344.6820939347888,246.90027634785844,232.09582797249678,207.22185797553738,180.7022197655895,183.82212367503624,168.26928998140255,178.98304531166548,135.98671158146342,154.44633328456686,116.4808325415933,85.70236977816501,97.83663453446421,87.52994652872898,69.97115073415286,58.290905677225616,67.75707438719499,68.60670768680632,36.81548384039167,35.53894748324897,19.434205103008427,41.12815436190848,43.62620523446247,29.969227165118234,20.82948532220717,21.83917310751958,29.592207072144753,24.893848556518982,16.88779722081567,0.0,18.50105862236761,0.67994216106897,0.0,0.0,0.0,11.442891816372292,12.06995983134861,0.0,0.2174560343609585,0.0,0.0,25.736617105695967,0.02053964767799684,0.024040279973191043,0.09729331634620232,0.0,0.0,0.0,0.0,0.0,0.0,0.03978124724991135,0.0,0.09459123788467795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-24T04:30:00.0,845.1374099942026,667.9208474444198,670.0956542041323,640.847051753912,557.2975286791914,565.0181846372867,416.55054922593445,459.34168229079796,405.6402110615768,358.13243709644684,352.61500907590533,311.5206030550848,305.82850483097104,216.8491450953568,255.08361470484567,269.8995004191189,205.98719994855293,174.228196764458,180.9392868487743,148.55861749187193,122.76180706200624,127.97217271085383,134.38930613585723,141.67756898181597,127.80172188262927,85.57657415835507,58.27815854524381,80.36041601795873,94.77666210960328,77.26668752904901,50.85758585363617,55.314884314532755,41.30670018467977,38.04909839908805,58.79705946002197,46.46580817413702,29.520535868716973,80.20969534538577,13.670720102339628,33.37185329309182,15.923952477609815,29.06109542282158,37.27217626985234,9.479586463438096,11.66791985489638,44.0368513620446,25.987016379138307,23.291245356920985,14.097586522866543,23.23137650620455,0.0,15.339010167429231,15.628325637816586,0.0,0.0,0.19601619443315355,30.75092112420313,32.9041112779926,33.88666646583127,0.0,19.724000493313238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
