t,Dp1,Dp2,Dp3,Dp4,Dp5,Dp6,Dp7,Dp8,Dp9,Dp10,Dp11,Dp12,Dp13,Dp14,Dp15,Dp16,Dp17,Dp18,Dp19,Dp20,Dp21,Dp22,Dp23,Dp24,Dp25,Dp26,Dp27,Dp28,Dp29,Dp30,Dp31,Dp32,Dp33,Dp34,Dp35,Dp36,Dp37,Dp38,Dp39,Dp40,Dp41,Dp42,Dp43,Dp44,Dp45,Dp46,Dp47,Dp48,Dp49,Dp50,Dp51
2019-11-24T05:00:00.0,170.9970415679601,173.42279649461295,305.78648956289226,203.0075682471932,285.1107327300791,293.3185182487472,289.64579290311747,375.7695374553441,347.37453805809236,367.7005381010192,318.0117337168196,396.5787293339164,432.7989114227281,497.0729001432434,438.4834640931134,444.665680629118,613.1429789682063,719.3285751619223,793.1669817145003,815.2000472044713,755.8209373584873,993.4899081818654,1050.4113307784032,1190.8349899162492,1128.0884442690644,1169.9748144003809,1122.0682929013146,1214.9161114050253,1127.584625102134,1315.308619186746,1147.6922923164705,1124.8394775670731,1152.1509551953254,1108.2219968682105,1019.2204435404167,927.0113700821065,725.5872055659888,719.0263778359677,654.2277303410312,694.9657594568828,704.5695501987586,591.2178313433682,520.3964083983093,427.8563152007631,385.6559788898154,438.97599186015907,492.4094059786233,437.14289504699343,376.72723952372684,369.68619318899255,343.749277832919
2019-11-24T05:30:00.0,168.19629995267263,246.6829013116285,195.1089159219821,246.20352528026137,223.63928056443675,250.31356722520889,309.89958992193874,258.85547457408734,240.92926227117104,263.7523460457293,338.0784305562331,400.57967408812215,328.22622571616887,405.2080647928343,477.9892928517933,591.3329610667397,593.8047152316194,579.8474955574098,645.3191588654156,638.0346109991192,852.7534527394289,877.9177279312394,912.9510752599448,948.6821219430383,971.1138995597132,981.3894859288039,1049.6887939816265,1051.538064384385,1028.1230686409158,1184.3737237044274,1124.785584122115,811.9111435591642,889.7018775832414,846.3726853427852,906.8241125942542,944.6955199764027,801.9407554933978,691.7835285676991,539.2419807551194,663.5580972674835,648.3891073938281,510.6830173501448,563.6922799639527,463.35165866825895,457.5188174974468,359.76802305753944,299.2401435275367,296.0610576349283,333.29699276107806,423.84945567522345,477.26486718473575
2019-11-24T06:00:00.0,142.4344473560529,138.88602511783063,200.35840740218708,220.2638667099299,219.54105888669199,172.4208995780923,234.38878760594451,233.76178374407607,291.8490928308893,265.7185975440024,288.2638377994473,330.3214299004681,347.21465337445113,305.59659608731283,431.03250482828776,478.8062378909417,460.1286815040396,645.6205993570753,624.5402362965499,634.2868737196868,725.6071926268346,831.1542102843866,628.4937125837466,838.5553650193654,847.4563462580759,874.908130063308,858.0354706076735,825.0579569374047,846.6305097378386,825.0645145789907,823.3288701971765,796.283632589898,678.325722762501,649.948133787668,573.48119082318,668.0768844287254,571.0482759346419,546.3024484045098,644.1126542312645,604.4443523963862,522.4972015421356,457.90597402974504,498.3221626612965,440.5950713216615,333.31531732052974,320.82774320418173,372.1121362811509,334.0638990244418,373.44721600992204,362.3255119497535,363.33458666223345
2019-11-24T06:30:00.0,131.65440389156802,139.16466218547774,154.57534819897856,167.67475192373104,208.8823534892967,222.98531264135465,198.68385632065588,205.0769401872829,229.7946944951542,286.99870141078446,284.9462748515044,293.4383807521209,348.155097457299,350.9941405259997,454.1846364395863,465.22894465734305,509.71682621037127,665.9901464550827,626.9597202264355,678.3036779448389,741.7396517198497,729.5741161531349,735.1992433547476,840.8084630217065,887.8292715290645,830.2697034125335,843.2065304263483,904.1877950952608,710.7148849833778,790.3629630528056,707.9301669749503,735.0421189975327,683.1071098379557,683.0223359467955,612.1056805288425,533.0312277390831,636.804055754541,586.687256229145,514.6522062048725,451.56615714522013,446.1580270618957,522.157821786712,412.1652972644796,368.5044624727898,224.15523312035094,279.58849999157826,418.2251401554248,326.5242087148905,393.37714467444505,456.42946188278984,401.1664434128045
2019-11-24T07:00:00.0,116.42282414765282,126.03839121529641,143.3447208751548,145.9586621398945,153.26661880645895,198.10184783922,223.45926037045496,177.29778689399006,215.57480887524562,225.53610401877398,236.1927819240782,332.1159823231077,342.3119347159967,368.6546532842982,302.56878176571746,453.65550745915414,449.39433260028477,559.3542695334675,689.0449506272627,695.6636491366664,671.4471445150843,681.228093968086,719.9629711229338,929.6162871754052,789.7144387408819,897.3661826784937,694.2394532001671,836.1922383626628,812.2485138013362,765.0086449664974,701.4849638776017,720.972910421174,714.2642261070671,670.3628915473839,528.3021264304748,466.45603960344533,507.46477674284904,425.3958927098965,495.2722314702547,468.4968038124716,373.1258005708403,417.7423275350933,407.927260266375,377.291184016688,436.4864739090234,458.7387218313472,440.5944929355855,449.30934638080015,384.03704273356203,411.634976769697,470.0741418765249
2019-11-24T07:30:00.0,95.79242174058973,130.559615719518,109.15604186643733,162.28987286664858,150.07591094943396,175.39732308464693,213.96539417559794,207.60190811049523,253.80785030491177,268.36213771665746,278.71005017651703,302.60272235410866,360.7103005271123,350.25031330033465,386.1899080004547,394.8551408942268,492.17093119756714,532.4974834129974,645.128928559026,628.9904102489643,694.5649679603011,720.8734513263051,704.6751086605393,667.8607608073681,726.3461031528744,732.6746171752843,639.812355846719,652.9172896701139,718.7834888676739,582.8176167425547,664.6354416021517,618.5486430679703,572.7711185392848,461.19377945963294,562.4309717063212,443.2641322497967,369.14542827829405,446.82076003501095,442.3663797036586,482.49761496434405,478.05121580789995,472.58546992733955,496.4554090749685,501.55789833802487,507.4998272761975,426.51768671710806,491.35594423407133,477.9939794359303,535.4082769998406,496.7305094629486,616.1417299385795
2019-11-24T08:00:00.0,95.5662461171177,111.68743802871431,110.86685629669921,122.72641007828513,129.9286058092536,162.25945697482837,180.2363977138657,206.08599115951745,228.2462652380817,265.58421888184824,224.96416949489347,297.88544327772377,311.30008707454385,369.355053541673,402.24813468892376,432.84287875982824,562.802336669866,522.4709252114067,631.0325151425928,553.5107450373682,653.235231503262,665.7938727799805,737.1694218729915,730.7166934528925,658.6299141663382,610.3214336094208,693.7293759889417,620.887952869205,729.3129539219934,669.6145154571648,629.1330916087429,608.239870797761,643.0411388025017,570.4035088501564,541.4836157504905,513.1969573152957,452.60641134353426,395.47599219571276,458.13464719779796,480.07716987045274,426.03946914193403,479.48112599458307,510.0887406684589,490.368676618579,429.89464667523606,514.4150816104504,424.4696194898486,571.7361419979767,516.5426642225385,636.286226828461,642.9771756831468
2019-11-24T08:30:00.0,69.09259613950637,100.75252019408524,67.506627214145,89.90548772998679,126.4392262202054,145.13050196730384,135.8119545157727,120.24263396999834,176.38323656531915,225.15498823019095,232.56131563489035,297.2828660159714,290.12959030916556,299.0086709616104,348.24494776877873,368.5535497670747,378.0136271041371,416.04289264068206,427.31052604437934,469.245940475242,510.2797907259877,520.035985498755,520.7022393237812,474.322476652942,519.2267558503119,542.2963455845552,488.3074999537506,413.0869161898114,437.87273095254216,504.6621456941011,445.74418823698977,469.4380386980348,540.9855119048289,427.329406887619,418.09789652791676,411.32172255536665,448.03077672147606,440.98702865644196,438.40441696248695,455.2747723386621,443.12748462217604,345.3421488428891,388.4943430110949,478.0473294490121,497.2685753710325,433.15589453387565,424.431578046984,452.9357093946973,477.7012994834106,661.8464911301862,663.3136813463923
2019-11-24T09:00:00.0,53.11009869998951,61.722303809038195,48.07346392044501,77.45704370082393,71.5475344356515,111.33139761301408,98.53840922550535,90.59595881192426,132.71289144920934,160.05549985129895,147.93537678858638,137.3692891360442,222.32560941563102,258.48424722785,303.7845747808781,271.62034585699007,310.8514337918963,289.72372110930144,309.0234098938462,348.6036294968856,413.95406861882236,329.8687311166607,389.436795316955,374.584045124039,346.31352339211287,370.9605034614302,490.08531478171153,362.27922750966104,437.32962255083555,355.3406745034397,334.87046180813667,295.481520812044,352.2122806615106,329.04393959683046,451.71459348180724,384.1797381161857,319.4753745876077,368.1288205747861,372.80948796102416,345.56601891425134,377.78672021499744,402.583693402963,470.1031201762602,483.7182361633937,406.1249659232742,432.6877187630438,500.1152723175976,554.8147561217733,557.6093538520187,729.5634213049882,705.6498832420251
2019-11-24T09:30:00.0,13.555753624167751,12.789487639806344,43.36925965104223,24.50469710424587,28.663730481368304,72.09729930607111,74.35970800689643,23.460477375209457,56.2054499211852,156.41792000920515,151.20039792359228,92.04985523605387,151.07822854261872,185.11284281660022,261.63985163281257,119.34695247482902,184.74091083050354,293.7086075440625,246.51289388856668,286.4308243578243,274.78426550411655,305.0644817757007,390.31359717142055,160.47526212638442,295.2703904978209,350.2707807560753,350.18212466346165,169.40458718512767,266.40672900771443,323.44443528445436,212.99061850467098,182.55621564760824,158.9793874424865,370.72281108808903,341.72277443134266,370.6585068910781,180.18416729842954,369.17295485185724,403.038566486997,406.7167823561217,407.84372104096343,426.7127881633576,457.70734439987496,557.4464165698208,578.9547642474707,734.0517612060938,716.4652032198798,814.51896825079,951.8331359837005,870.088125840489,1071.0732328935646
2019-11-24T10:00:00.0,0.0,20.044143963033672,0.0,8.037276025263534,0.0,17.00811049017905,25.2008574109256,24.049521609445343,0.0,24.713517385343543,50.078159860318955,90.03209112187041,0.0,61.59217103383532,0.0,111.77720436698186,161.8618058204238,101.35185650914373,8.445554152382751,148.11212068294532,195.2885807631767,216.28008024694043,36.78873189263136,174.41967898304148,230.3586211568898,210.98056764836696,208.4590716917267,126.65831851834899,110.34846257456518,303.6694185997555,143.13520145978833,123.13617465875899,261.8692383459443,267.5377758683831,297.94605202202274,238.05051384704745,189.5883299972853,301.98049216514676,361.33596081260214,333.54674377342656,433.9646511926205,276.39397197841856,565.8661591604359,761.1719727202619,786.7198579773674,781.1389969849695,776.12985432699,1137.62988372897,1590.4763317086163,1534.020638850296,1497.0592174209828
2019-11-24T10:30:00.0,6.383687167033663,21.852259793027738,34.619656269281506,21.308149740519763,21.35085387593081,12.616730116795772,53.9127058504346,19.29495746663554,64.26030999308597,46.09135109460169,114.6286116200618,90.98835069499285,72.88971335456228,94.53677068217031,95.6473306962358,164.75520202868964,169.3149088967672,87.13946616426222,180.58934175276866,89.90096629357839,136.0477811801704,90.48440069667825,190.76815228846226,186.4473690464133,139.0936714962773,172.6564245738092,7.022087448691916,228.81089226339054,245.69157108523888,212.70764211274636,145.1133735845865,207.36650568088436,211.5637648101058,272.94170222535513,194.35614941759846,314.2640439599721,319.1639721042934,303.6654958402594,293.9422783236376,414.82897601003253,465.1137578567939,523.7970640433823,650.1917141991856,613.0172216727271,627.5712323288599,500.3488039146232,754.4475878049491,688.0150933436692,996.1160004589303,904.1236222728335,1014.5571510556117
2019-11-24T11:00:00.0,14.939545475550922,23.77192302256702,34.16207788453889,29.887545749929302,53.07213332149895,29.816628530105106,48.02758408511434,58.17824893379215,88.48308070787544,85.46207384894339,99.81648750766959,109.69303921128528,131.2664972178725,119.89082032483147,116.05097692610269,138.88173548964858,153.76719182055325,142.54847657300553,146.7881361328675,170.25855498678007,166.5817856219561,168.2276391971006,170.78770929274705,173.22305365502314,161.21228430356229,151.44130294355608,156.18443093175094,217.08016043021144,201.1457298194686,204.87460293766878,230.081150734716,277.72763447184707,206.0564854212124,214.71970735516518,197.68300306754108,292.3381503319635,235.59398502875382,253.65565570918756,264.92505997903453,306.68918508259935,356.3725420377164,308.7359633615639,388.92785240514445,417.6018946358341,357.2658330048747,354.70061761653045,414.92273208904663,496.09007027979817,490.5862374938997,561.585378768762,523.0861998685328
2019-11-24T11:30:00.0,18.889742661742034,15.801170213315071,21.094872774348605,13.77810674366505,39.670358037863124,37.636326833498536,66.84327130392641,75.618565647023,50.7216849938184,43.886283344038006,90.44822648874324,99.94594830280805,83.07101446095223,76.5799097840928,95.26466008792873,123.90209942097286,138.5284809706879,173.68867906099413,144.91841405150262,69.93442625106485,85.68437961469934,144.8278495718572,91.20485217597076,69.74900782729263,169.23899809393887,158.92343977580768,211.97808390577782,60.821203020314066,171.91862079807711,215.41582278587856,226.53057245856556,245.35745759934,45.6134032873177,196.91572951737623,225.20716960533582,323.23009825915665,212.16631170360372,255.12695914693882,273.2150530233922,257.01519767122636,314.21168171807363,157.61476095119266,303.1916532461409,411.0837768254822,405.79530283195083,335.3714842777992,446.1824881473615,496.462853704072,534.9386941567175,603.8417090949758,635.1642983170675
2019-11-24T12:00:00.0,0.0,0.0,53.5435906509112,0.0,0.0,0.0,4.372728285074329,26.99203341080336,0.0,3.6081452905853206,105.61307320511578,8.54047773374899,18.11898432636172,24.280289730367603,40.002873475380994,0.0,91.32872891933914,20.994065821560078,130.4167576118201,0.0,0.0,110.36072631376743,0.0,0.0,42.571833092309056,65.57391612014345,106.26397779273086,0.0,98.9890056545859,179.62811013872002,88.04094507884962,76.31751270318618,93.4720089752613,87.76372878032316,191.29917366203762,249.13564118322589,448.4544181659655,261.9516137645055,303.16991358618634,261.72255495930216,500.2062584085751,650.5724854852725,137.3923627693565,304.84491067522254,682.6827942521207,759.9689071872172,586.6093272673785,917.600424524408,1032.162726360269,1348.5667355262967,1660.3107100524303
2019-11-24T12:30:00.0,22.435390896970446,0.0,2.997590700460315,0.0,0.0,0.0,63.03555354634143,0.0,27.831598693124672,0.0,0.0,0.0,15.9412786453841,35.25853085750763,36.66569908757806,30.39153879096329,43.549344962871714,56.10289646590859,57.26647608271119,0.0,78.32718948273428,52.922926463198515,0.0,176.78729591068554,0.0,52.51020206556331,87.95931736262744,71.72906760116942,20.078323177916065,49.1406308558667,177.87169662802341,43.32160646372285,139.79244442805512,182.4864885418774,137.1693434146375,262.0248762970578,232.92915301140843,317.61746454608067,181.37016774912496,433.67066594186326,326.61757431838987,496.2856968959334,676.7603747946375,531.2544996422363,1111.1691852374515,1118.3575892551335,1089.2745109625605,1591.1809912797098,2935.6523374880708,3818.3151291553113,4312.68110101932
2019-11-24T13:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8308995360653608,18.530173100715782,0.0,0.0,67.93586371422984,15.976860547200552,0.0,0.0,0.0,0.0,0.0,44.22654507027183,0.0,0.0,31.752324588421803,38.70197993228926,0.0,0.0,0.0,18.652413676296632,0.0,0.0,0.0,204.72477981228852,0.0,154.6923937702892,0.0,230.8674466055636,114.26813032265416,0.0,745.5945567277481,272.139802540401,673.999033360243,500.9465649904189,1116.3656953466773,0.0,1044.0153763262579,2727.14352548599,3071.3761803194648,2264.3101938506975,3587.0767262880645,8285.07144965819,9595.188208767633
2019-11-24T13:30:00.0,0.0,0.0,0.0,0.0,0.0,14.731411448171118,0.0,22.763840904086063,1.4950979673678524,0.0,51.199615471606656,42.02682241954556,30.223969406828726,0.0,6.377503518060864,0.0,0.0,122.96650005348475,0.0,0.0,0.0,0.0,49.44758420993732,0.0,0.0,32.04112887261381,65.32375219286037,72.7853658183917,0.0,127.10309175777812,75.7127705394882,43.66107486331703,139.47703514755946,0.0,171.18769987785552,89.44336312696207,158.55667389476181,74.61410745554443,753.0531363285256,39.688862607161276,275.5408860896398,662.8210508464408,1859.4371122528141,924.292641644991,1910.7442569022762,5289.628945525068,5012.912859435799,4495.372537116849,5044.033724730901,13277.291223001463,12155.480103029298
2019-11-24T14:00:00.0,0.0,8.940745937396775,0.0,0.0,19.858845299758364,0.0,11.705709453790593,0.0,82.63877206041063,0.0,5.080466970798059,0.0,0.0,0.0,10.15744804182331,118.49666285977615,12.533177376571171,0.0,86.99029722298657,27.458586896712404,36.134200950705036,0.0,0.0,71.17926024162718,0.0,0.0,101.66633097582842,0.0,69.17554780387039,0.0,104.51658795505422,40.61522401977826,67.57718002717458,42.12704611034189,107.4347908947995,431.06705900960213,199.74097133488794,208.06708848801085,821.3760154714702,177.50754731415518,1162.9072643647346,1573.1188523687883,1926.869084848747,1652.5526340924694,3386.372360039456,4138.735999458113,5215.980236279223,4380.889839919226,7166.446982136775,12517.962884157443,12677.730547548741
2019-11-24T14:30:00.0,0.0,0.0,0.0,22.494503823153085,0.0,0.0,11.470003015943707,0.0,0.0,27.54544014105265,0.0,124.38704553328336,0.0,0.0,32.81269410126646,0.0,47.60343342915902,24.00770022596854,26.844655816681776,79.54520534062948,0.0,69.6974290450914,0.0,127.7710484596523,74.76299152266407,81.14864157839916,122.8101656752163,20.86520134049418,161.9425602524012,38.21572522503101,114.05585969445936,270.3782086293735,328.5488762338496,37.81842270593404,371.26518113563975,513.3273102170343,199.47080560696892,17.909820211950446,1106.9025420944727,743.8137670110605,955.7961481791008,1521.5294892133152,2157.730464509479,2408.107543063567,4610.615481260277,5806.102378310547,5631.988591339366,5460.542987631512,8076.6371442769905,13791.522596103816,14005.450070237965
2019-11-24T15:00:00.0,0.0,52.33675249452274,7.4401485569534795,36.02997354565092,0.0,2.076976482605703,85.59709761065591,0.0,28.62765138123671,0.0,41.08768165700666,68.96519759605317,9.811698827008366,16.364700345248135,92.90460088013685,153.21344874047057,25.244779191502055,63.885824692092314,96.45928372154995,62.72971365836648,15.257523239859438,16.52792471710038,80.86857370281369,208.88385619141806,67.21029672412884,0.0,75.57440196481231,219.83176220693946,74.47960397429803,114.66904578825716,103.84283481906937,166.70712735449445,431.44365286396936,413.14537970759375,251.80072770682875,287.49826334706904,543.5518930267006,830.3829924987583,926.1555841078391,1083.556042541836,1063.8803471473552,1775.1278074617758,1955.272619055202,2326.2759147301604,3478.3900313200047,4382.221735145258,5731.489211640561,6402.560905097161,9274.67261606002,10902.44197848886,11773.838675852166
2019-11-24T15:30:00.0,0.0,2.628702548143545,7.735109866459398,0.0,17.72818153649916,0.0,15.560572813511548,0.0,25.65188649392705,0.0,0.0,71.1718993109635,0.0,15.919230809160105,0.0,69.80078955533665,144.63845288697635,0.0,98.5041321192974,0.0,62.85294511781218,0.0,73.47426529754509,0.0,20.22866053507387,19.253437630861658,182.02845321919563,28.96212677567949,123.44279656175266,219.71286484390703,74.35236937240059,110.80956417448185,97.41643775586522,464.11328368840753,377.92090324052174,262.2981843759012,582.2290826211465,867.1046423351362,1282.4323655997628,440.679648341457,1313.8406412392267,1607.7930264971892,2243.7480978529097,2208.632634890352,3588.63805475553,4200.188738066598,4833.689804033647,5682.618222755875,6588.834549147055,8935.539185992086,10009.534750254807
2019-11-24T16:00:00.0,37.17603761975114,0.0,0.0,0.0,0.0,0.0,62.65132653462046,0.0,0.0,144.6453124529813,0.0,0.0,0.0,7.758843638099624,0.0,41.77812158383959,0.0,207.07904508648852,266.8303195286183,0.0,2.9319797540745665,41.91572973242147,118.41053777790022,82.55332948146346,63.86333078217704,42.18181772326459,40.21281691049783,67.63427861198278,442.7084948090175,6.476640771777668,305.96853940752464,202.85744243103377,274.94069403387874,321.4703735833565,378.37396063157036,279.8367464836706,260.4916976743865,972.7443740459672,873.4061600997358,717.6006442260477,562.4751231462147,2034.9870855279216,2360.1751632083474,1504.1973069800574,1596.0619002175558,4936.20634239989,5764.523523955855,3868.8444468535245,4835.488251739705,12121.955143347619,12376.257479646882
