t,Dp1,Dp2,Dp3,Dp4,Dp5,Dp6,Dp7,Dp8,Dp9,Dp10,Dp11,Dp12,Dp13,Dp14,Dp15,Dp16,Dp17,Dp18,Dp19,Dp20,Dp21,Dp22,Dp23,Dp24,Dp25,Dp26,Dp27,Dp28,Dp29,Dp30,Dp31,Dp32,Dp33,Dp34,Dp35,Dp36,Dp37,Dp38,Dp39,Dp40,Dp41,Dp42,Dp43,Dp44,Dp45,Dp46,Dp47,Dp48,Dp49,Dp50,Dp51
2019-11-24T05:00:00.0,344.6510245962211,369.49368149140753,410.97283986532693,536.5171500552942,493.2429787337704,443.5853119138584,466.6735247974648,587.7511675108819,686.0655741190155,627.4779532501457,642.4524522390575,675.4400811530771,758.7550118586274,838.6868968465301,728.3928468700452,842.8460621943974,922.0217522570948,1006.9094122627299,1050.6400211491127,1190.682025931515,1183.808920812092,1366.0644913926849,1454.216893345189,1540.470630286307,1729.073009150023,1798.3383984670402,1536.3708339728364,1637.5527838622588,1808.5225237287316,1613.186675966764,1650.8542725446114,1550.2495436421225,1507.1994404272486,1412.9359859538854,1360.1323411727867,1241.549090085454,1346.6627801381132,1235.3811845744926,1054.8554772276964,1207.4334170275488,1083.4180403271234,1042.155998154205,968.0909810892016,828.5212110457621,857.5688368493138,956.5603196378255,773.514926525812,694.9353920652945,585.0416766151172,665.0508104964824,680.3855438853054
2019-11-24T05:30:00.0,279.16728372901844,334.94444618190585,481.91922983042866,438.59527102286773,464.8663879279546,489.9483078181866,489.98785647319824,463.8182427943076,523.3175689630435,546.3483013494322,524.7793067545982,688.3076620046386,642.1290973203322,624.8525954881642,750.5262467092164,810.6147780609241,832.7627971056356,969.8490843523455,1104.9965714194905,1133.5574496442641,1228.1450715645942,1249.9357196990086,1362.667148670947,1443.2305381747956,1435.6518677335753,1445.2828711305747,1584.164782381444,1581.8434151444844,1537.6365706546076,1546.4754953938948,1564.671322535663,1570.5033832252902,1428.0045171878285,1258.7989257461209,1296.6553360968005,1305.396579883161,1241.066268205559,1149.0309686312319,966.635784839116,1048.7389314832137,951.5889092943029,929.914249589476,795.809781596765,864.9739589613498,776.1323368711019,753.2011117466052,729.6084789271758,721.2382415972972,696.1978342076335,767.1670121697105,626.7046796856096
2019-11-24T06:00:00.0,302.0341008967257,292.37963688340255,343.4589387555078,344.5759808999959,318.0841256625571,332.6831883028135,373.8329766861698,382.97702999856347,462.6946915673662,437.8374946293512,515.8437170357269,507.77953886619946,575.4368200566398,682.6567453337016,706.0544971776251,696.2167343343942,776.9294778688663,733.4633108656768,847.2766890157947,1063.4551600177028,1256.8446895678787,1088.3827264455301,1124.195342350735,1265.4423603133403,1166.5478629291024,1302.5400274722806,1404.077743813515,1402.3562993557935,1388.180583400376,1283.3136171809135,1219.3947609994843,1203.611329523032,1224.9380031243952,1057.4906053056707,1159.9059411421945,1053.3521988583743,1034.886612412426,1149.2094568922357,1026.8333370646392,950.3763942384903,766.2418118829894,739.488135869806,746.6495871534621,879.844214131142,736.3168078524394,628.3439535426035,591.9921951414588,641.5699475833018,664.5524582020803,788.2851682931753,586.2241673320532
2019-11-24T06:30:00.0,276.7959309586066,266.6316775806445,338.73876843904304,309.78404281293865,334.72931398099877,337.493365419061,395.3157399376744,453.7845611490315,429.55886398733946,474.9809955153721,476.76894382884745,658.1889386007971,614.2600914878599,713.8751812686583,595.0769953478652,735.5577598557945,890.9377378541027,895.3902514169679,937.3641198026994,1009.921069772485,1097.1991949228632,1093.2138569976903,1156.002162616643,1186.6762912412673,1242.8986293931266,1177.3637678525606,1297.585958916482,1237.0183901523337,1232.4850681122966,1172.9152981523089,1231.0173687344354,1186.2481283283796,998.1792436132212,1006.0168552672656,989.0323849767626,945.7280172046862,936.8748944844613,855.0692821041664,861.5746236338359,839.2730832368318,831.5881102591129,745.3422864577365,770.238481476789,738.5781198575421,722.6350731504176,665.1990073926688,574.8084717455081,596.7500592323736,706.9537353223517,736.4133125742426,633.1269526502033
2019-11-24T07:00:00.0,228.66624076677073,259.48516912061143,258.4020385580643,305.67433784321656,294.17098720582203,341.6447963521555,329.79800678328843,370.3872167577548,370.20068546096076,424.05744884921637,453.4827602751255,564.1651530862233,501.6292439024994,618.4180775724067,607.9011363969203,718.5592283596446,825.7299749672659,762.284900662648,859.072157688071,940.6814986212403,989.2378344622553,897.7228193549477,1076.5586815523443,1112.382206378785,1186.212270751501,1170.143497787981,1208.0190743178728,1150.7027745479136,1097.406621157179,1073.5973794037286,1087.2223420456316,1143.5176367631107,1039.7722628808751,1037.2039241025273,974.4554618065641,870.8228303972361,916.0154171009533,867.8414272874663,830.1411314721017,844.5928262584513,636.8260339425158,769.665990468287,821.6089232921904,750.1511537066502,652.7772047894484,690.7111751457846,751.1640591052607,708.7534728753734,826.3734690787917,777.5343615505279,754.7686347451054
2019-11-24T07:30:00.0,220.57838867982082,265.330941255203,269.77684063827974,252.44396639790114,323.09074879492914,330.53323610664603,344.4344156438301,330.77597800565513,388.7202024276758,416.8467453739481,550.9495588600769,505.0953127626881,538.1228587624848,621.4484531437477,674.1714509069088,698.0152154205542,814.1179148362635,754.5263331694092,835.6963159868817,933.711153246682,996.9708556071693,1001.2918828775438,1043.019033049521,1014.0694879586273,948.3792565354331,1003.439284391729,1074.3234772107746,987.492696926146,1007.0816547809679,983.9518234146134,1005.9611259237402,940.1369630621983,948.7224217559225,800.5392698720891,884.8763553673743,886.0482327859102,793.4812810463116,768.9432812204843,924.4077760217025,830.1511081140325,895.222795817524,828.1682662821279,778.0926092366941,859.7358264522829,803.4791234618306,841.5491398852378,663.9368210025567,795.86044771335,962.1343726647426,775.2216711356327,768.5862106663607
2019-11-24T08:00:00.0,179.2851224141308,193.9523339819199,186.37044670325926,252.7222038999604,298.6951500844189,283.8598029494175,344.59050890220436,380.9666728884886,393.73714288805496,374.73706958905865,376.1045968749262,481.2040278232024,524.1456610098066,622.5461869774076,609.8394083688471,686.4563241121266,769.9797942440599,721.4973830959666,860.7080552580255,818.7685065187147,911.7441260452871,943.5912802047659,947.7662616168878,1073.9561977092135,976.5840428253989,1078.2887305443305,1005.4238134651142,877.7905725004114,947.179489107755,925.9512167277798,993.7363858434647,927.8878489496171,877.5890341290727,907.0751845172466,884.394455446923,821.5801032487763,823.1246379371536,865.502858890734,735.8928563247641,911.8130201380744,742.6832213546913,903.5261839671551,830.0230469911794,812.0726790876391,859.4098367367695,815.7365085600912,939.7212089331288,976.9217088692242,997.4458833810659,1012.8305233093918,909.3475429818839
2019-11-24T08:30:00.0,155.54858058460175,168.23168787907122,211.0430009813029,217.06375519732478,232.38596598216367,231.8627202527661,258.79430082121644,320.631004071816,377.1012667192598,414.98385285719047,423.25764816629044,455.7642464790789,449.9168140628445,494.07129302669074,514.287445602556,563.1991293668464,684.2430242458106,615.9618999238787,675.9153383695025,767.1047097524641,827.2116797788639,766.8902640390038,819.1865381333967,824.4520767983539,860.6887154235724,804.6448359231797,790.277999713705,783.715370288236,850.8151418085665,805.6348126012729,722.3842040075506,717.4009172011267,748.3911174347355,808.7697930590358,715.785200313788,742.8602109372836,625.955466759379,714.1873564954716,679.9574867724889,682.341278205418,639.2586821135701,818.9169967466804,768.560917129886,705.1756778915849,789.9878856606615,761.6199546460416,731.2409825416037,804.8829521570767,839.3976979903136,968.4898380841648,868.6253258695215
2019-11-24T09:00:00.0,110.19380274306758,121.46614417220073,139.22445206339358,135.98756079791195,158.11584999789972,173.72145241716788,228.5772395188609,216.72803547374616,245.34419639828695,287.2964223490602,298.5976182326781,284.8655930191316,364.1750615679566,352.17217158483993,418.7654811346897,409.9484821112263,462.6530536521631,538.0554831058182,535.9245961778336,658.395310473421,588.5343669125302,691.5884164627437,735.5649718647496,700.4301171925104,625.30135169357,557.362377883146,612.7746973612814,619.0952603880592,650.2823345088218,673.0090253250382,605.5098716445634,542.9733253634186,489.26196451779583,592.3778189054688,620.3497257212166,626.3084431396462,575.4245547545934,539.208159968341,623.9124746736036,668.375899200345,638.6101045081552,657.261506246778,710.0345586227679,753.0565749321208,804.6452004253443,897.2570014094395,760.3411380923242,881.4794719840156,1105.962336903896,963.6375234167605,1034.8646402137006
2019-11-24T09:30:00.0,97.09952659416189,109.06470526031299,181.40799628026772,114.76507114101881,134.00491240461332,323.5579427851756,140.38278146010333,199.78582687832994,217.84918113592312,256.7616291956845,386.83271477698156,254.0577483942878,284.5294759359615,442.7437710494268,518.3368852055198,420.0389548556303,456.5843248809042,863.5128831655181,536.7039455035566,478.4239448496784,520.5116672859597,523.1036724781077,726.3805485685067,560.669041498217,475.3062501468788,823.2147629861063,532.0431586730863,476.7094241313757,544.0892873109221,705.381332556718,753.1196843212538,558.7148159357113,564.0557880388375,878.1932031232959,737.3272719811846,547.3074213766336,578.2435659600054,687.3808463978878,911.1955263173552,702.6625983740352,673.9357153253834,747.3994009126559,1082.6916989868218,828.2833219355541,875.6295233291248,1484.2196705090641,1198.1076648080266,1279.150606418716,1447.7145902703878,1955.7735758712467,1838.8979559648533
